collection_id,username,sample_id,captured_at,gps_text,wifi_count,bssid,ssid,rssi_dbm,frequency_mhz,channel,band,security,wifi_standard,merged_count
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,8a:20:e0:5f:25:7e,moritaka foods_5G,-74,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,48:d6:82:bd:03:f6,Natchacha_2.4G,-74,2432,5,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e0:6e:46:25,moritaka foods_2.4G,-75,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,14:ca:56:f4:43:b7,Keo_2.4G,-75,2442,7,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,e8:48:b8:9b:73:d9,NH GARAGE,-76,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][PMFC][ESS],Unknown,98
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e1:96:20:26,<hidden>,-77,2422,3,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,68:71:61:75:23:2f,DSNWL,-78,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,f2:48:b8:9b:73:d9,<hidden>,-78,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][V][ESS],Unknown,30
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,68:71:61:75:23:2d,WFMA21,-79,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,68:71:61:75:23:2c,WFMB24,-79,5660,132,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][R][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e3:81:bf:07,<hidden>,-79,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,84:93:b2:1f:fd:5e,Gift_2.4G,-79,2422,3,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,5c:62:8b:00:3d:f0,TP-Link_3DF0,-79,2417,2,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,48:d6:82:bd:04:4a,Vca gundam_2.4G,-80,2447,8,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:92:d7:fe,Premma_5G,-81,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,2c:08:8c:b8:16:4e,Onnicha_2.4G,-81,2427,4,2.4 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,e8:48:b8:9b:73:d8,NH GARAGE,-82,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][PMFC][ESS],Unknown,24
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e3:91:bf:06,KHURSHID_5G,-82,5220,44,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,e0:0e:e4:e7:c6:f1,NGIAN NEN 2.4G,-82,2427,4,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,8a:20:e0:5f:25:7f,<hidden>,-84,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,58
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,48:22:54:0f:62:21,TP-Link_6222_5G,-84,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,58
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:9a:38:ae,SOLUTION_5G,-85,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e3:97:5b:56,67-wifi_5G,-85,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e3:11:45:10,Grace29_2.4G,-86,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:00:dd:35,<hidden>,-86,5300,60,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,4a:22:54:2f:62:21,<hidden>,-86,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e1:5a:38:af,<hidden>,-86,5785,157,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e1:63:f3:b7,<hidden>,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,63
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e3:a7:5b:57,<hidden>,-86,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,22:ad:76:61:49:04,<hidden>,-86,2437,6,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][PMFC][ESS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e3:f1:45:10,<hidden>,-87,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,e8:81:75:29:7e:d9,Tori_WiFi_5G,-87,5300,60,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e1:81:dd:36,Peter Ideo 5G,-87,5300,60,5 GHz,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][K][V][PMFC][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,f4:e8:4f:58:90:ab,JAYJAY_5G,-88,5520,104,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:96:20:26,krith_5G,-88,5805,161,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,70:f8:2b:db:7d:d1,NH GARAGE3_2G,-88,2462,11,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],Unknown,70
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e3:d8:73:d0,<hidden>,-88,2462,11,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,ea:81:75:49:7e:d9,<hidden>,-88,5300,60,5 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,68:9e:29:e6:e2:69,City homes 0910_2.4G,-88,2447,8,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e3:4c:6b:c6,<hidden>,-88,2412,1,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,ee:55:1c:e4:b2:58,Pavasut-ais_5G,-88,5240,48,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][WPA-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:1a:38:ae,SOLUTION_2.4G,-88,2472,13,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,f6:e8:4f:48:90:ab,<hidden>,-91,5520,104,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,5a:d3:12:41:ca:1f,<hidden>,-91,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,31
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,e0:0e:e4:f4:ef:6d,NH WAREHOUSE_5G,-91,5785,157,5 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,58:d3:12:b1:ca:1f,5G_CityHome273,-92,5640,128,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,24:f2:7f:28:21:11,@BTSWIFI2,-92,5200,40,5 GHz,[WPA2-EAP-CCMP][RSN-EAP-CCMP][V][ESS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,c0:e3:fb:cc:4f:30,AappleU56_G,-92,5220,44,5 GHz,[RSN-SAE-CCMP][K][V][PMFR][ESS][WPS],Unknown,58
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,4a:d6:82:4d:03:f7,<hidden>,-93,5620,124,5 GHz,[WPA-PSK-CCMP][K][V][WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,19
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,c2:e3:fb:cc:4f:34,<hidden>,-93,5220,44,5 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][K][V][WPA-PSK-CCMP+TKIP][K][V][ESS],Unknown,51
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,66:20:e1:15:3e:86,suwadee_2.4G,-94,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e1:63:f3:b6,<hidden>,-94,2422,3,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,0e7c8f48-a0ef-4693-b4c1-b4403119a2cc,2026-04-03 01:20:21,"Lat: 13.681149239412873, Lng: 100.61019149802068, Accuracy: 4.7m",92,64:20:e0:30:48:e3,One Vision 2.4,-96,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,12
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,4c:ed:fb:3c:56:b0,Hill High Bridge_AP_2.4G,-66,2437,6,2.4 GHz,[WPA-PSK-CCMP+TKIP][V][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][V][ESS][WPS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,64:20:e0:5f:25:79,moritaka foods_2.4G,-68,2452,9,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,46
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,f0:a8:82:66:82:a9,Moto-X1-6682a9,-69,5240,48,5 GHz,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,20:08:89:0a:c9:80,NudTC_2G,-70,2432,5,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,66:20:e1:12:d7:fe,Premma_2G,-72,2467,12,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,46
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,66:20:e3:18:73:d0,AJWP2000_2.4G,-72,2462,11,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,84:3c:99:e0:69:41,Xynomorpz_2.4G,-74,2447,8,2.4 GHz,[WPA-PSK-TKIP+CCMP][K][V][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][K][V][ESS][WPS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,8c:eb:c6:47:e1:cc,dd,-75,2457,10,2.4 GHz,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],Unknown,46
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,48:22:54:0f:62:22,TP-Link_6222,-76,2412,1,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,46
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,66:20:e3:90:b7:48,Grace29_5G,-79,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,64:20:e3:f0:b7:49,<hidden>,-80,5745,149,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,dc:ef:80:d3:21:88,Nareeyaclinic_5G,-81,5200,40,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS][WPS],Unknown,46
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,64:20:e3:a2:ec:7e,<hidden>,-83,2432,5,2.4 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,7
9bad0da0-d985-422b-871c-8667eb75713e,akmfirst,865d6b58-f9de-4b14-8d90-f360df2ab946,2026-04-03 01:20:33,"Lat: 13.68100254164745, Lng: 100.61013341493586, Accuracy: 4.7m",92,66:20:e0:9d:cc:c5,<hidden>,-84,5560,112,5 GHz,[WPA2-PSK-CCMP][RSN-PSK-CCMP][K][V][ESS],Unknown,7
